,Age,Hours_per_week,Workclass_cat_new,Education_cat_new,Marital_Status_cat_new,Occupation_cat,Race_cat,Sex_cat,Income
24611,31,40,0,2,2,9,4,1,>50K
24612,40,70,0,6,2,4,4,1,>50K
24613,31,60,2,1,1,11,4,0,<=50K
24614,53,40,2,4,2,6,2,1,<=50K
24615,33,40,2,6,1,0,4,0,<=50K
24616,43,40,2,1,2,7,4,1,<=50K
24617,56,50,2,1,2,3,4,0,>50K
24618,38,50,2,1,2,3,4,0,>50K
24619,18,30,2,4,1,11,4,0,<=50K
24620,50,40,2,6,2,3,4,1,>50K
24621,78,12,2,6,3,11,4,0,<=50K
24622,27,40,2,4,2,2,4,1,<=50K
24623,19,25,2,1,1,11,4,0,<=50K
24624,24,40,1,1,1,12,4,0,<=50K
24625,20,15,2,1,1,11,4,1,<=50K
24626,25,35,2,3,1,9,4,1,<=50K
24627,34,50,2,1,0,11,4,0,>50K
24628,30,35,0,7,2,11,4,1,<=50K
24629,37,40,1,3,0,9,4,0,<=50K
24630,38,48,2,6,2,6,4,1,>50K
24631,35,30,2,6,2,13,4,1,<=50K
24632,75,30,0,6,2,4,4,1,<=50K
24633,47,50,2,1,2,3,4,0,<=50K
24634,23,40,2,4,2,5,4,1,<=50K
24635,51,8,1,6,0,0,4,0,<=50K
24636,42,40,1,6,0,7,2,1,<=50K
24637,32,32,2,1,2,12,4,0,>50K
24638,54,35,2,6,4,11,4,0,<=50K
24639,20,40,2,1,1,5,4,0,<=50K
24640,39,40,2,6,2,2,4,1,>50K
24641,41,38,2,6,2,2,4,1,>50K
24642,35,40,2,6,1,6,4,0,<=50K
24643,45,35,1,1,2,2,4,1,>50K
24644,27,40,2,1,1,11,4,0,<=50K
24645,61,30,0,5,2,11,4,1,>50K
24646,41,50,2,6,1,11,4,1,<=50K
24647,22,40,2,1,1,12,4,1,<=50K
24648,55,40,2,1,2,2,2,1,>50K
24649,25,40,2,1,2,2,4,1,<=50K
24650,20,35,2,1,1,7,4,0,<=50K
24651,20,35,2,1,1,6,2,0,<=50K
24652,67,16,0,1,2,3,4,1,<=50K
24653,44,60,2,1,2,11,4,1,>50K
24654,42,60,2,6,2,11,4,1,>50K
24655,48,38,2,1,1,2,4,0,>50K
24656,25,40,2,6,1,0,2,0,<=50K
24657,31,99,2,6,0,7,4,0,>50K
24658,48,70,2,1,4,11,4,0,>50K
24659,40,20,2,3,0,9,4,1,<=50K
24660,26,40,2,1,2,11,4,1,<=50K
24661,28,35,2,6,2,7,4,0,<=50K
24662,52,40,2,1,2,2,4,1,>50K
24663,41,40,0,6,2,9,4,1,<=50K
24664,39,50,0,1,2,4,4,0,<=50K
24665,19,30,2,6,1,11,4,0,<=50K
24666,27,40,2,1,2,6,4,1,<=50K
24667,59,50,2,7,2,11,4,1,<=50K
24668,19,40,2,1,1,11,4,1,<=50K
24669,32,50,2,6,1,5,4,1,<=50K
24670,39,40,2,6,1,5,4,1,<=50K
24671,33,40,2,6,2,2,4,1,<=50K
24672,38,40,2,6,1,5,4,1,<=50K
24673,27,45,2,1,1,4,4,1,<=50K
24674,23,45,2,6,1,3,4,0,<=50K
24675,37,68,0,7,2,11,4,1,<=50K
24676,31,65,2,6,2,13,4,1,<=50K
24677,24,37,2,7,1,11,4,0,<=50K
24678,25,40,2,1,2,0,4,0,>50K
24679,59,40,2,4,1,6,4,1,<=50K
24680,39,40,1,6,0,0,4,0,<=50K
24681,28,40,2,1,1,5,4,1,<=50K
24682,22,40,2,6,1,5,4,1,<=50K
24683,25,40,2,1,1,7,4,0,<=50K
24684,27,50,2,1,1,2,4,1,<=50K
24685,20,40,2,6,1,11,4,1,<=50K
24686,43,25,0,4,0,4,4,1,<=50K
24687,39,40,2,1,0,0,4,0,<=50K
24688,27,45,2,1,1,9,4,1,<=50K
24689,17,5,2,4,1,11,4,0,<=50K
24690,40,72,1,0,2,9,4,1,<=50K
24691,50,48,2,1,2,2,4,1,>50K
24692,23,35,0,1,1,0,4,0,<=50K
24693,60,65,2,6,2,11,4,1,>50K
24694,30,40,2,6,1,3,4,0,<=50K
24695,24,50,2,6,2,5,4,1,<=50K
24696,23,20,2,1,1,0,4,0,<=50K
24697,24,30,2,1,2,9,4,1,<=50K
24698,45,20,0,1,2,2,4,1,<=50K
24699,58,60,0,1,2,3,4,1,>50K
24700,22,20,2,1,1,11,4,1,<=50K
24701,41,40,2,1,1,5,4,1,<=50K
24702,48,40,2,5,2,6,4,1,>50K
24703,31,40,2,6,0,6,4,1,<=50K
24704,33,50,2,0,2,9,4,1,>50K
24705,49,50,0,1,2,3,4,1,<=50K
24706,30,50,2,1,2,9,4,1,>50K
24707,38,40,2,6,1,2,4,1,<=50K
24708,58,48,1,6,2,13,4,1,<=50K
24709,58,50,2,1,0,9,4,0,<=50K
24710,61,40,0,6,2,3,4,1,<=50K
24711,58,40,2,6,2,11,4,1,>50K
24712,32,45,2,7,2,12,4,1,>50K
24713,33,50,0,6,0,2,4,1,<=50K
24714,28,50,2,1,4,3,4,0,>50K
24715,22,11,2,1,1,7,4,0,<=50K
24716,35,40,2,6,2,2,4,1,>50K
24717,59,55,2,6,2,11,4,1,<=50K
24718,50,40,0,6,2,11,2,1,<=50K
24719,56,40,0,4,3,3,4,0,<=50K
24720,36,40,0,6,1,2,4,1,<=50K
24721,28,60,2,1,2,11,0,1,<=50K
24722,42,40,2,7,2,9,2,1,>50K
24723,60,40,2,6,2,7,4,1,<=50K
24724,41,91,0,1,2,11,4,1,<=50K
24725,42,45,2,1,2,12,4,1,>50K
24726,36,55,2,6,2,2,4,1,>50K
24727,52,40,1,3,2,9,4,1,>50K
24728,42,40,0,6,2,13,4,1,<=50K
24729,26,55,1,1,2,10,4,1,>50K
24730,31,40,1,1,0,9,4,0,<=50K
24731,35,50,2,1,2,6,4,1,<=50K
24732,19,25,2,4,1,5,4,1,<=50K
24733,59,80,0,1,2,11,4,0,>50K
24734,38,40,2,1,2,3,4,1,>50K
24735,36,50,2,1,2,3,4,1,<=50K
24736,35,55,2,3,1,3,4,0,<=50K
24737,39,30,2,6,2,4,4,1,<=50K
24738,64,40,2,1,4,7,4,1,<=50K
24739,17,25,1,4,1,7,4,0,<=50K
24740,49,32,2,1,2,7,4,1,<=50K
24741,19,25,2,1,1,7,4,0,<=50K
24742,36,40,0,6,2,9,4,0,<=50K
24743,26,45,2,6,1,5,4,1,<=50K
24744,66,40,2,1,2,9,4,1,>50K
24745,38,40,2,5,2,0,4,1,<=50K
24746,25,25,2,1,1,3,4,0,<=50K
24747,19,40,2,6,1,9,4,0,<=50K
24748,30,50,2,7,1,2,4,1,>50K
24749,60,44,2,1,0,2,4,1,>50K
24750,54,18,2,1,2,12,4,1,>50K
24751,46,37,2,6,4,2,4,1,<=50K
24752,33,40,1,1,1,7,4,1,<=50K
24753,51,40,1,3,0,3,4,0,<=50K
24754,43,60,2,0,2,9,4,1,>50K
24755,60,25,0,6,2,4,4,1,<=50K
24756,39,60,0,6,2,4,4,1,<=50K
24757,23,40,2,1,1,12,4,0,<=50K
24758,39,40,2,7,1,12,4,0,<=50K
24759,40,40,1,1,1,3,4,1,<=50K
24760,48,65,2,1,2,3,4,1,>50K
24761,24,40,2,6,1,5,4,1,<=50K
24762,32,40,2,6,0,5,4,1,<=50K
24763,31,60,0,1,2,2,4,1,<=50K
24764,39,40,2,6,1,6,2,1,<=50K
24765,27,40,2,3,1,3,4,0,<=50K
24766,45,38,1,3,1,0,2,1,<=50K
24767,63,40,2,6,0,3,4,0,<=50K
24768,45,50,2,1,2,3,4,1,>50K
24769,28,50,1,1,4,0,4,0,<=50K
24770,23,40,2,1,1,11,4,0,<=50K
24771,50,44,2,6,2,2,4,1,>50K
24772,33,40,2,4,2,10,4,1,<=50K
24773,27,46,2,1,1,11,4,1,>50K
24774,29,40,2,1,2,13,4,1,<=50K
24775,36,35,2,6,0,0,4,0,<=50K
24776,23,55,2,1,1,11,4,1,<=50K
24777,38,50,0,6,2,3,4,1,<=50K
24778,60,40,2,0,2,3,4,1,>50K
24779,20,35,0,1,1,2,4,0,<=50K
24780,37,48,2,1,3,6,2,0,<=50K
24781,37,40,2,6,1,2,4,1,<=50K
24782,58,40,2,6,2,2,4,1,<=50K
24783,27,60,2,1,1,0,4,0,<=50K
24784,33,55,2,1,2,6,4,1,<=50K
24785,43,40,1,1,0,0,4,0,<=50K
24786,21,20,1,1,1,12,2,1,<=50K
24787,44,40,2,5,2,6,2,1,<=50K
24788,53,46,2,6,0,9,4,1,>50K
24789,31,20,2,6,1,7,2,0,<=50K
24790,20,30,2,6,1,7,4,0,<=50K
24791,32,40,2,6,1,6,4,1,<=50K
24792,48,40,2,4,2,13,2,1,<=50K
24793,46,40,2,6,2,7,2,1,<=50K
24794,28,50,2,6,2,6,4,1,<=50K
24795,27,40,0,6,1,11,2,1,<=50K
24796,18,32,1,1,1,11,4,0,<=50K
24797,69,12,0,6,2,3,4,1,>50K
24798,50,40,0,3,2,11,4,1,>50K
24799,32,30,2,1,0,11,4,0,<=50K
24800,43,48,2,6,4,3,4,0,<=50K
24801,52,55,0,6,2,11,4,1,>50K
24802,35,40,2,1,0,3,4,0,>50K
24803,46,45,2,6,0,0,4,0,<=50K
24804,58,60,2,6,2,13,4,1,>50K
24805,46,60,0,0,2,9,4,1,>50K
24806,40,50,2,6,1,2,4,1,<=50K
24807,25,40,2,1,1,0,4,1,<=50K
24808,22,25,2,7,1,0,4,0,<=50K
24809,33,40,1,1,2,9,4,1,<=50K
24810,49,40,1,7,2,2,4,1,<=50K
24811,62,40,2,4,0,9,4,0,<=50K
24812,56,48,1,1,0,10,2,1,<=50K
24813,42,40,2,6,1,7,4,0,<=50K
24814,41,40,2,3,0,3,4,0,<=50K
24815,35,40,2,1,1,0,4,1,<=50K
24816,32,50,0,6,2,2,4,1,<=50K
24817,25,40,2,6,1,2,4,1,<=50K
24818,66,15,2,5,0,8,2,0,<=50K
24819,26,38,1,6,2,10,4,1,<=50K
24820,46,55,2,1,0,13,4,1,<=50K
24821,55,45,2,1,2,3,4,1,>50K
24822,24,40,2,6,2,2,4,1,<=50K
24823,25,40,2,6,1,11,4,1,<=50K
24824,22,40,2,1,1,0,4,0,<=50K
24825,31,40,2,6,1,7,4,1,<=50K
24826,30,40,2,6,0,0,4,0,<=50K
24827,54,15,2,6,1,7,4,1,<=50K
24828,56,40,2,4,0,2,4,0,>50K
24829,29,40,2,6,2,2,2,1,<=50K
24830,53,40,2,6,2,2,4,1,<=50K
24831,22,40,2,6,1,6,2,0,<=50K
24832,42,40,2,6,0,3,4,0,>50K
24833,21,40,2,1,1,11,4,1,<=50K
24834,36,70,0,6,1,7,4,0,<=50K
24835,69,25,2,7,3,11,4,0,<=50K
24836,31,40,2,6,2,13,0,1,<=50K
24837,48,55,2,1,0,0,4,0,<=50K
24838,23,40,2,6,1,3,4,0,<=50K
24839,24,40,2,7,4,2,1,1,>50K
24840,47,40,2,6,2,0,2,1,>50K
24841,36,40,2,6,1,6,0,0,<=50K
24842,39,50,2,7,2,3,4,1,>50K
24843,22,46,2,6,1,13,4,0,<=50K
24844,27,45,2,1,1,11,4,1,>50K
24845,36,40,2,6,2,6,4,1,<=50K
24846,33,40,1,6,0,0,4,0,<=50K
24847,42,50,2,6,2,9,4,1,>50K
24848,52,65,2,1,2,11,4,1,<=50K
24849,23,32,2,1,1,11,4,1,<=50K
24850,30,38,2,7,0,0,4,0,<=50K
24851,27,37,2,6,1,5,4,1,<=50K
24852,24,35,2,6,1,7,4,1,<=50K
24853,44,40,1,6,2,6,4,1,<=50K
24854,62,20,2,7,4,8,2,0,<=50K
24855,45,40,2,1,2,3,4,1,>50K
24856,75,20,0,6,2,4,4,1,<=50K
24857,47,50,2,1,2,9,4,1,<=50K
24858,64,60,2,0,2,3,4,1,<=50K
24859,54,42,2,6,0,12,4,1,>50K
24860,41,40,1,1,2,3,4,1,>50K
24861,33,40,2,7,2,2,4,1,<=50K
24862,20,10,2,1,1,0,4,0,<=50K
24863,51,50,2,1,0,11,4,1,>50K
24864,45,50,0,0,1,2,4,1,>50K
24865,30,40,2,6,1,2,4,1,<=50K
24866,32,40,2,6,0,0,4,0,<=50K
24867,61,40,2,1,0,11,4,0,<=50K
24868,56,49,2,4,0,2,4,1,<=50K
24869,28,60,2,6,1,5,4,1,<=50K
24870,23,40,2,1,1,5,2,0,<=50K
24871,55,84,2,1,2,13,4,1,<=50K
24872,33,70,2,6,1,13,4,1,<=50K
24873,22,20,2,1,1,0,4,0,<=50K
24874,43,40,1,7,2,3,4,1,<=50K
24875,32,40,0,6,0,3,4,0,<=50K
24876,38,40,2,1,2,11,4,0,<=50K
24877,18,20,2,4,1,4,4,1,<=50K
24878,35,50,2,1,2,2,4,1,>50K
24879,29,40,2,6,0,6,4,0,<=50K
24880,39,35,2,4,2,2,4,1,<=50K
24881,29,50,2,1,2,3,4,1,>50K
24882,45,55,0,0,2,9,4,1,>50K
24883,44,40,2,1,2,6,4,1,>50K
24884,42,40,1,5,2,2,4,1,<=50K
24885,34,40,2,1,1,11,4,1,<=50K
24886,52,40,1,1,2,12,4,1,<=50K
24887,30,45,2,1,2,11,4,1,>50K
24888,49,40,0,1,1,2,4,1,<=50K
24889,35,40,2,1,2,9,4,1,>50K
24890,37,50,0,0,2,9,4,1,>50K
24891,49,40,2,5,2,5,4,1,<=50K
24892,19,40,2,4,4,7,4,0,<=50K
24893,22,4,2,1,1,3,4,1,<=50K
24894,31,40,2,6,1,7,2,1,<=50K
24895,26,40,2,1,2,2,4,1,<=50K
24896,44,55,2,1,2,11,4,1,<=50K
24897,38,40,2,1,2,7,4,0,<=50K
24898,33,60,0,6,2,11,4,1,<=50K
24899,18,20,2,4,1,7,4,1,<=50K
24900,32,40,2,7,3,12,2,0,<=50K
24901,27,40,2,6,0,0,4,0,<=50K
24902,30,40,0,7,1,2,4,1,<=50K
24903,33,38,2,6,1,7,2,1,<=50K
24904,74,10,2,3,0,11,4,0,<=50K
24905,36,55,2,7,2,12,4,1,<=50K
24906,29,20,2,6,2,0,4,0,<=50K
24907,39,45,2,1,0,3,4,0,<=50K
24908,25,80,0,1,1,11,4,1,<=50K
24909,21,40,2,6,4,4,4,1,<=50K
24910,39,50,1,7,1,3,4,0,<=50K
24911,38,32,2,1,0,9,4,0,<=50K
24912,20,25,2,6,1,11,1,0,<=50K
24913,51,40,2,6,0,2,4,1,<=50K
24914,21,40,2,6,1,0,4,0,<=50K
24915,36,40,2,1,1,9,4,0,<=50K
24916,50,40,2,6,4,7,2,0,<=50K
24917,38,55,2,6,2,3,4,1,>50K
24918,25,40,1,1,1,9,4,0,<=50K
24919,23,15,2,1,1,11,4,0,<=50K
24920,36,55,2,1,2,3,4,1,>50K
24921,34,50,2,3,1,3,4,0,<=50K
24922,19,10,1,1,1,7,4,1,<=50K
24923,18,3,2,4,1,7,4,0,<=50K
24924,36,40,2,4,0,11,4,1,<=50K
24925,46,40,2,1,2,13,4,1,>50K
24926,29,45,2,1,1,2,4,1,<=50K
24927,23,32,2,6,1,3,4,0,<=50K
24928,35,40,2,6,2,5,4,1,<=50K
24929,35,40,2,6,1,13,4,1,<=50K
24930,40,40,2,6,2,13,4,1,<=50K
24931,22,40,2,1,1,13,1,1,<=50K
24932,19,15,1,1,1,0,4,0,<=50K
24933,70,40,2,4,2,13,4,1,<=50K
24934,38,55,2,1,0,13,2,1,<=50K
24935,35,50,2,1,2,11,4,1,<=50K
24936,25,35,2,1,1,7,4,0,<=50K
24937,39,45,2,1,2,2,4,1,>50K
24938,43,50,2,7,2,9,4,1,<=50K
24939,20,40,2,6,1,7,2,1,<=50K
24940,21,40,2,1,1,0,4,0,<=50K
24941,47,40,2,6,2,5,2,0,<=50K
24942,44,40,2,7,0,12,4,0,<=50K
24943,17,15,2,4,1,5,4,1,<=50K
24944,25,40,2,4,1,7,4,1,<=50K
24945,43,40,1,2,1,9,4,0,<=50K
24946,46,40,1,7,2,0,4,1,>50K
24947,42,60,2,1,2,6,4,1,<=50K
24948,46,40,1,3,0,9,0,1,<=50K
24949,22,30,2,1,1,7,4,0,<=50K
24950,49,40,2,6,2,13,2,1,<=50K
24951,21,50,2,6,2,6,4,1,<=50K
24952,53,40,2,3,2,0,4,0,>50K
24953,43,42,2,1,0,2,4,1,<=50K
24954,22,50,2,6,1,7,4,1,<=50K
24955,33,45,2,1,1,9,4,0,>50K
24956,28,40,2,7,1,0,4,0,<=50K
24957,25,24,2,1,1,12,4,0,<=50K
24958,50,45,2,1,2,12,4,1,>50K
24959,48,65,0,1,0,11,4,1,>50K
24960,30,40,2,6,2,6,4,1,<=50K
24961,33,38,2,6,4,7,2,0,<=50K
24962,42,40,2,1,2,0,1,1,>50K
24963,48,65,0,1,2,3,1,1,<=50K
24964,38,45,2,1,2,9,4,1,>50K
24965,29,40,2,6,2,6,4,1,<=50K
24966,33,40,2,4,1,5,4,1,<=50K
24967,64,55,2,1,0,3,4,1,>50K
24968,44,25,2,7,2,13,4,0,<=50K
24969,42,50,1,1,2,3,4,1,>50K
24970,49,45,2,6,2,6,4,1,<=50K
24971,25,40,2,6,2,5,4,1,<=50K
24972,33,40,2,1,1,3,4,0,<=50K
24973,38,60,2,1,2,11,4,1,<=50K
24974,20,38,2,6,1,11,4,0,<=50K
24975,44,50,2,6,1,5,4,1,<=50K
24976,45,40,2,1,2,13,4,1,>50K
24977,27,50,0,6,1,11,4,1,<=50K
24978,18,40,2,6,1,6,4,1,<=50K
24979,38,50,2,6,0,2,4,1,<=50K
24980,45,42,2,4,2,2,4,1,<=50K
24981,27,40,1,6,1,10,2,1,<=50K
24982,64,16,2,5,3,7,2,0,<=50K
24983,66,20,1,6,2,3,4,1,<=50K
24984,34,35,2,1,1,11,4,0,<=50K
24985,45,40,0,1,2,13,4,1,>50K
24986,42,40,0,6,0,2,4,1,<=50K
24987,32,60,2,1,2,3,4,1,>50K
24988,26,20,2,4,1,0,2,1,<=50K
24989,27,40,2,7,1,2,4,1,<=50K
24990,21,40,2,1,1,11,4,0,<=50K
24991,47,40,2,1,2,2,4,1,<=50K
24992,20,40,1,1,1,0,4,0,<=50K
24993,46,38,1,1,2,9,4,1,>50K
24994,55,40,2,1,2,3,4,1,>50K
24995,28,24,2,1,1,12,4,0,<=50K
24996,21,40,2,1,1,11,4,0,<=50K
24997,36,40,2,6,1,6,4,1,<=50K
24998,29,60,2,2,0,9,4,0,>50K
24999,37,50,2,1,2,3,4,1,>50K
25000,41,40,2,1,0,3,4,0,<=50K
25001,29,40,2,1,1,11,4,0,<=50K
25002,30,40,0,7,0,0,4,0,<=50K
25003,25,40,2,6,1,0,4,1,<=50K
25004,42,40,1,6,1,0,4,0,<=50K
25005,30,40,2,6,0,13,2,1,<=50K
25006,18,35,2,6,1,7,4,1,<=50K
25007,26,48,2,4,1,6,4,1,<=50K
25008,30,48,2,1,1,10,4,1,<=50K
25009,61,42,2,7,2,3,4,1,<=50K
25010,21,45,2,6,1,6,4,1,<=50K
25011,53,48,2,6,2,6,4,1,<=50K
25012,41,55,0,0,2,3,4,0,>50K
25013,43,45,0,1,2,3,4,1,>50K
25014,60,15,2,5,4,8,2,0,<=50K
25015,47,40,2,4,2,2,4,1,<=50K
25016,48,40,2,1,0,0,2,1,<=50K
25017,32,40,2,1,1,9,4,0,<=50K
25018,31,40,2,1,1,9,4,1,<=50K
25019,33,30,1,3,1,9,4,1,<=50K
25020,27,50,0,6,2,4,4,1,<=50K
25021,44,40,2,6,0,0,4,0,>50K
25022,44,45,2,1,2,9,4,1,>50K
25023,37,40,2,1,2,6,4,1,<=50K
25024,34,40,2,6,0,5,2,1,<=50K
25025,51,40,1,1,2,9,4,1,>50K
25026,51,40,2,3,0,10,4,1,<=50K
25027,25,60,1,1,2,9,4,1,<=50K
25028,29,50,1,1,2,9,4,1,>50K
25029,36,70,0,6,1,4,4,1,>50K
25030,55,40,2,6,0,6,4,0,<=50K
25031,39,40,2,1,0,11,4,0,<=50K
25032,31,40,2,4,0,5,4,1,<=50K
25033,51,40,0,7,1,0,4,0,<=50K
25034,62,32,2,6,1,0,4,0,<=50K
25035,37,60,2,1,2,11,4,1,>50K
25036,30,50,0,1,2,11,4,1,>50K
25037,27,52,2,1,0,3,4,1,<=50K
25038,32,45,2,1,2,3,4,1,>50K
25039,23,30,2,1,1,0,4,1,<=50K
25040,35,50,0,4,2,2,4,1,<=50K
25041,46,36,2,7,1,9,4,0,<=50K
25042,45,50,0,1,0,3,4,1,>50K
25043,27,40,2,6,2,5,4,1,<=50K
25044,46,40,2,6,2,11,4,1,>50K
25045,22,20,2,4,2,0,4,0,<=50K
25046,37,30,1,1,0,9,4,0,<=50K
25047,45,40,2,6,0,6,4,0,<=50K
25048,33,40,1,7,2,9,4,1,<=50K
25049,46,40,2,7,4,6,4,1,<=50K
25050,24,50,2,6,1,13,4,1,<=50K
25051,56,40,2,6,4,2,4,0,<=50K
25052,34,12,2,1,1,9,4,0,>50K
25053,50,40,2,6,2,6,4,1,>50K
25054,48,50,0,1,2,3,4,1,>50K
25055,45,36,2,4,2,7,4,0,<=50K
25056,55,50,2,7,2,13,4,1,>50K
25057,41,40,1,1,0,0,4,0,<=50K
25058,66,24,2,1,2,3,4,1,<=50K
25059,29,40,1,1,1,9,4,0,<=50K
25060,37,40,2,1,2,12,4,0,<=50K
25061,61,40,2,7,2,11,4,1,>50K
25062,64,50,2,1,0,3,4,1,>50K
25063,35,35,2,6,2,5,4,1,<=50K
25064,22,40,2,1,1,0,4,0,<=50K
25065,58,45,2,1,2,11,4,1,>50K
25066,24,48,2,6,1,5,4,0,<=50K
25067,34,6,2,1,0,9,4,0,<=50K
25068,33,50,1,3,1,9,4,0,<=50K
25069,33,60,0,6,2,13,4,1,<=50K
25070,17,15,2,4,1,7,4,0,<=50K
25071,27,40,2,1,2,11,4,1,>50K
25072,20,20,0,1,1,0,4,0,<=50K
25073,52,40,2,1,0,9,4,0,>50K
25074,30,40,2,5,0,13,4,1,<=50K
25075,22,40,2,1,1,9,4,1,<=50K
25076,20,40,2,7,1,7,4,0,<=50K
25077,49,50,2,3,2,3,4,1,>50K
25078,46,80,1,6,2,0,2,1,>50K
25079,17,20,2,4,1,7,4,1,<=50K
25080,27,40,2,1,1,3,4,0,<=50K
25081,45,30,0,7,0,11,4,0,<=50K
25082,26,78,0,6,0,3,4,1,>50K
25083,23,20,2,7,1,0,4,0,<=50K
25084,44,45,1,1,0,9,4,1,<=50K
25085,36,40,2,1,0,3,4,1,<=50K
25086,35,40,2,4,1,3,4,0,<=50K
25087,56,40,2,1,4,9,4,0,<=50K
25088,47,40,2,3,0,12,4,1,<=50K
25089,32,50,2,1,2,5,4,1,>50K
25090,29,10,2,1,1,3,4,0,<=50K
25091,35,50,0,1,2,3,4,1,>50K
25092,37,68,2,6,2,2,4,1,<=50K
25093,36,75,0,7,2,4,4,1,<=50K
25094,33,45,2,6,2,11,4,0,<=50K
25095,34,50,2,6,0,13,4,1,<=50K
25096,24,40,2,1,1,5,4,1,<=50K
25097,25,40,2,6,1,0,4,0,<=50K
25098,31,45,0,6,1,2,4,1,<=50K
25099,38,40,2,7,2,2,4,1,<=50K
25100,35,32,2,6,2,2,4,1,<=50K
25101,34,40,2,1,2,9,4,0,<=50K
25102,46,40,2,6,2,0,4,0,<=50K
25103,19,16,1,1,1,11,4,0,<=50K
25104,26,15,2,7,1,7,2,0,<=50K
25105,28,40,2,1,1,9,2,1,<=50K
25106,47,40,2,1,2,2,4,1,<=50K
25107,33,40,0,0,2,9,4,1,>50K
25108,44,40,2,1,2,9,4,1,>50K
25109,18,16,2,1,1,7,1,1,<=50K
25110,60,60,0,6,2,13,4,1,>50K
25111,44,56,2,3,1,3,4,1,>50K
25112,43,40,1,1,1,7,4,0,<=50K
25113,35,20,2,4,1,4,4,1,<=50K
25114,58,72,0,6,2,4,4,1,<=50K
25115,40,35,2,6,2,13,4,1,<=50K
25116,32,40,2,6,1,7,2,0,<=50K
25117,21,35,2,1,1,0,4,0,<=50K
25118,33,45,2,1,2,0,4,1,>50K
25119,25,40,2,1,1,11,4,0,<=50K
25120,42,40,2,6,0,6,4,1,<=50K
25121,27,40,2,6,1,13,4,1,<=50K
25122,33,40,1,1,1,9,2,0,<=50K
25123,50,55,0,1,2,2,4,1,<=50K
25124,50,50,2,3,2,9,4,1,>50K
25125,46,60,2,7,2,9,4,1,<=50K
25126,22,35,2,7,1,7,4,0,<=50K
25127,66,55,1,0,2,3,2,1,>50K
25128,52,45,2,6,1,7,4,0,<=50K
25129,41,40,0,7,0,4,4,1,<=50K
25130,42,42,2,6,2,6,4,1,<=50K
25131,19,30,2,4,1,7,4,0,<=50K
25132,45,60,1,1,0,3,2,0,<=50K
25133,51,99,0,4,2,7,4,1,<=50K
25134,45,30,0,1,2,9,4,1,<=50K
25135,48,50,2,1,0,0,4,0,<=50K
25136,60,40,1,1,2,0,4,1,>50K
25137,42,40,2,6,1,11,4,0,<=50K
25138,19,10,1,1,1,0,4,0,<=50K
25139,39,70,0,6,2,11,4,1,<=50K
25140,46,50,2,6,2,6,4,1,>50K
25141,58,40,1,6,2,10,4,1,<=50K
25142,36,45,2,1,0,9,4,0,<=50K
25143,21,35,2,6,1,2,4,1,<=50K
25144,41,40,2,0,2,3,4,1,>50K
25145,17,20,2,4,1,7,4,0,<=50K
25146,29,40,2,6,2,6,4,1,<=50K
25147,52,60,2,1,0,0,4,0,<=50K
25148,38,35,2,3,1,3,2,0,<=50K
25149,42,40,2,1,2,11,4,1,>50K
25150,24,30,1,7,2,0,4,1,<=50K
25151,59,60,2,1,2,3,4,1,>50K
25152,36,45,2,1,2,11,4,1,>50K
25153,54,40,2,1,2,12,4,1,>50K
25154,39,50,2,1,2,11,4,1,>50K
25155,42,96,0,6,2,13,4,1,<=50K
25156,54,50,0,1,2,2,4,1,<=50K
25157,50,40,2,6,2,5,4,1,>50K
25158,42,45,2,7,2,7,4,1,<=50K
25159,48,40,1,1,2,0,4,0,>50K
25160,31,30,2,1,3,7,4,0,<=50K
25161,56,45,2,6,1,9,4,0,<=50K
25162,28,40,1,7,2,0,4,0,>50K
25163,34,45,2,6,2,0,4,1,>50K
25164,28,40,2,6,1,13,4,0,<=50K
25165,44,60,2,1,2,13,4,1,>50K
25166,34,65,2,7,2,2,4,1,<=50K
25167,26,55,2,3,1,9,4,1,>50K
25168,37,40,2,1,1,3,4,1,>50K
25169,25,40,2,7,0,0,4,0,<=50K
25170,48,40,0,1,2,2,4,1,<=50K
25171,47,40,2,1,0,0,4,0,<=50K
25172,17,20,2,4,1,7,4,0,<=50K
25173,46,40,1,1,0,13,4,0,<=50K
25174,42,40,1,1,2,13,2,1,<=50K
25175,33,50,0,1,0,11,4,1,>50K
25176,61,40,2,6,0,7,2,0,<=50K
25177,47,40,2,1,2,2,4,1,<=50K
25178,35,45,2,1,1,11,4,0,>50K
25179,62,40,2,4,2,2,2,1,<=50K
25180,62,40,0,1,2,3,4,1,<=50K
25181,38,60,2,0,2,9,4,1,>50K
25182,33,40,2,1,2,9,4,1,<=50K
25183,39,42,1,1,2,9,4,0,<=50K
25184,17,10,2,4,1,5,4,1,<=50K
25185,58,40,2,1,2,3,4,1,<=50K
25186,35,50,0,1,4,9,4,0,<=50K
25187,34,50,1,6,2,10,4,1,<=50K
25188,32,40,2,1,2,2,4,1,<=50K
25189,19,40,0,6,1,11,4,1,<=50K
25190,41,40,2,6,2,6,4,1,<=50K
25191,24,40,2,6,0,7,4,0,<=50K
25192,48,40,1,1,2,9,4,1,<=50K
25193,32,30,2,1,0,9,4,0,<=50K
25194,47,35,1,6,0,0,4,0,<=50K
25195,38,40,2,0,2,11,4,0,<=50K
25196,18,40,2,6,1,5,2,1,<=50K
